structure_id,caps,anchor,track_prep,data_node,anchor_emit,split_source,isolate_drain,control_groups,transistors,kappa,vth_residual,source_sensitivity,decision
S3-3e2519ebc3,G-X;S-R,R,True,S,False,True,True,7,8,,,,control_groups_gt_5
S3-b2974e6249,G-X;S-R,R,True,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-46a0cbca7f,G-X;S-R,R,True,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-6779a6ac32,G-X;S-R,R,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-efc804fdbc,G-X;S-R,R,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-6322b600f9,G-X;S-R,R,True,X,False,False,False,5,6,1.0,-1.0000000000000018,-0.9999999999999998,no_intrinsic_DATA_compression
S3-89c351ac0b,G-X;S-R,R,True,X,False,False,True,5,7,1.0,-1.0000000000000018,-0.9999999999999998,no_intrinsic_DATA_compression
S3-b4b4960711,G-X;S-R,R,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-614ee8fc77,G-X;S-R,R,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-f806aae4d4,G-X;S-R,R,True,X,True,False,False,5,6,-8.881784197001252e-16,-1.0000000000000018,-1.0000000000000004,no_intrinsic_DATA_compression
S3-702eaa73e7,G-X;S-R,R,True,X,True,False,True,5,7,-8.881784197001252e-16,-1.0000000000000018,-1.0000000000000004,no_intrinsic_DATA_compression
S3-c111e59596,G-X;S-R,R,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-6b57fd291f,G-X;S-R,R,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-d3b448221c,G-X;S-R,S,False,G,False,False,False,4,6,1.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-1a88dbe9c3,G-X;S-R,S,False,G,False,False,True,4,7,1.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-5edd704023,G-X;S-R,S,False,G,False,True,False,5,7,1.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-42f8f74faa,G-X;S-R,S,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-7551b612af,G-X;S-R,S,False,G,True,False,False,5,6,6.661338147750939e-16,-1.2212453270876722e-15,-8.881784197001252e-16,no_intrinsic_DATA_compression
S3-9006192f89,G-X;S-R,S,False,G,True,False,True,5,7,6.661338147750939e-16,-1.2212453270876722e-15,-8.881784197001252e-16,no_intrinsic_DATA_compression
S3-157d4d9e9b,G-X;S-R,S,False,G,True,True,False,6,7,,,,control_groups_gt_5
S3-b37b294e6b,G-X;S-R,S,False,G,True,True,True,7,8,,,,control_groups_gt_5
S3-b5713edf5a,G-X;S-R,S,False,S,False,False,False,4,6,,,,DATA_and_VINIT_short_in_WRITE
S3-37061f5c5e,G-X;S-R,S,False,S,False,False,True,4,7,,,,DATA_and_VINIT_short_in_WRITE
S3-1b16aa1105,G-X;S-R,S,False,S,False,True,False,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-e0e22a7ad5,G-X;S-R,S,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-7531bb17ff,G-X;S-R,S,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-9224bcaff8,G-X;S-R,S,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-2e00cd1450,G-X;S-R,S,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-d1e103183d,G-X;S-R,S,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-58d6404c41,G-X;S-R,S,False,X,False,False,False,4,6,1.0,-6.661338147750939e-16,-0.9999999999999999,no_intrinsic_DATA_compression
S3-d8dea9ac6b,G-X;S-R,S,False,X,False,False,True,4,7,1.0,-6.661338147750939e-16,-0.9999999999999999,no_intrinsic_DATA_compression
S3-492664b910,G-X;S-R,S,False,X,False,True,False,5,7,1.0,-6.661338147750939e-16,-0.9999999999999999,no_intrinsic_DATA_compression
S3-aed5ff1635,G-X;S-R,S,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-dfb3022da0,G-X;S-R,S,False,X,True,False,False,5,6,-2.220446049250313e-16,-1.2212453270876722e-15,-8.881784197001252e-16,no_intrinsic_DATA_compression
S3-37e7669280,G-X;S-R,S,False,X,True,False,True,5,7,-2.220446049250313e-16,-1.2212453270876722e-15,-8.881784197001252e-16,no_intrinsic_DATA_compression
S3-af69f5d752,G-X;S-R,S,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-aa1be695fe,G-X;S-R,S,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-79b91e6a27,G-X;S-R,S,True,G,False,False,False,5,6,1.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-48e73a963a,G-X;S-R,S,True,G,False,False,True,5,7,1.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-96e0763cf4,G-X;S-R,S,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-c9dc6c5a91,G-X;S-R,S,True,G,False,True,True,7,8,,,,control_groups_gt_5
S3-c207996ce8,G-X;S-R,S,True,G,True,False,False,5,6,6.661338147750939e-16,-1.2212453270876722e-15,-1.7763568394002505e-15,no_intrinsic_DATA_compression
S3-b89d20b416,G-X;S-R,S,True,G,True,False,True,5,7,6.661338147750939e-16,-1.2212453270876722e-15,-1.7763568394002505e-15,no_intrinsic_DATA_compression
S3-129307c297,G-X;S-R,S,True,G,True,True,False,6,7,,,,control_groups_gt_5
S3-e2c6b86fea,G-X;S-R,S,True,G,True,True,True,7,8,,,,control_groups_gt_5
S3-450d014d5a,G-X;S-R,S,True,S,False,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-8bce03d1b6,G-X;S-R,S,True,S,False,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-552234e4e7,G-X;S-R,S,True,S,False,True,False,6,7,,,,control_groups_gt_5
S3-93344d16fd,G-X;S-R,S,True,S,False,True,True,7,8,,,,control_groups_gt_5
S3-a9889803ee,G-X;S-R,S,True,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-ede44997fd,G-X;S-R,S,True,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-b1ca28b68a,G-X;S-R,S,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-ef215cca23,G-X;S-R,S,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-8c80542f36,G-X;S-R,S,True,X,False,False,False,5,6,1.0,-9.992007221626409e-16,-0.9999999999999998,no_intrinsic_DATA_compression
S3-0d049cfeaa,G-X;S-R,S,True,X,False,False,True,5,7,1.0,-9.992007221626409e-16,-0.9999999999999998,no_intrinsic_DATA_compression
S3-1106f53ef0,G-X;S-R,S,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-692f33e0c1,G-X;S-R,S,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-297551cfe3,G-X;S-R,S,True,X,True,False,False,5,6,-2.220446049250313e-16,-9.992007221626409e-16,-7.771561172376096e-16,no_intrinsic_DATA_compression
S3-c26d699801,G-X;S-R,S,True,X,True,False,True,5,7,-2.220446049250313e-16,-9.992007221626409e-16,-7.771561172376096e-16,no_intrinsic_DATA_compression
S3-c9d44a28e3,G-X;S-R,S,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-03dbfe3f64,G-X;S-R,S,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-a82c5c54cc,G-X;S-R,G,False,G,False,False,False,4,6,1.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-081448f702,G-X;S-R,G,False,G,False,False,True,4,7,1.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-b9dab7da3e,G-X;S-R,G,False,G,False,True,False,5,7,1.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-ac4f24832c,G-X;S-R,G,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-ed42449554,G-X;S-R,G,False,G,True,False,False,5,6,1.0,-0.9999999999999994,-0.9999999999999996,no_intrinsic_DATA_compression
S3-7b618fd4b0,G-X;S-R,G,False,G,True,False,True,5,7,1.0,-0.9999999999999994,-0.9999999999999996,no_intrinsic_DATA_compression
S3-30c69e9a1c,G-X;S-R,G,False,G,True,True,False,6,7,,,,control_groups_gt_5
S3-cfb24f07cb,G-X;S-R,G,False,G,True,True,True,7,8,,,,control_groups_gt_5
S3-46353e315e,G-X;S-R,G,False,S,False,False,False,4,6,,,,DATA_and_VINIT_short_in_WRITE
S3-be98725352,G-X;S-R,G,False,S,False,False,True,4,7,,,,DATA_and_VINIT_short_in_WRITE
S3-674e8429c9,G-X;S-R,G,False,S,False,True,False,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-eeb6870a1a,G-X;S-R,G,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-28baa013ea,G-X;S-R,G,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-3c3316afe0,G-X;S-R,G,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-e6b4bfaf80,G-X;S-R,G,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-0159e34802,G-X;S-R,G,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-cce6e1cca9,G-X;S-R,G,False,X,False,False,False,4,6,1.0,-1.000000000000001,-0.9999999999999998,no_intrinsic_DATA_compression
S3-52522f85f4,G-X;S-R,G,False,X,False,False,True,4,7,1.0,-1.000000000000001,-0.9999999999999998,no_intrinsic_DATA_compression
S3-d273c4defd,G-X;S-R,G,False,X,False,True,False,5,7,1.0,-1.000000000000001,-0.9999999999999998,no_intrinsic_DATA_compression
S3-a3a3aad7ab,G-X;S-R,G,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-63ac8533ba,G-X;S-R,G,False,X,True,False,False,5,6,1.0000000000000002,-1.0000000000000007,-1.0,no_intrinsic_DATA_compression
S3-d1de451202,G-X;S-R,G,False,X,True,False,True,5,7,1.0000000000000002,-1.0000000000000007,-1.0,no_intrinsic_DATA_compression
S3-f013b3556e,G-X;S-R,G,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-b2a07323d0,G-X;S-R,G,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-59c5a15724,G-X;S-R,G,True,G,False,False,False,5,6,1.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-64a015a362,G-X;S-R,G,True,G,False,False,True,5,7,1.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-9e2c15b005,G-X;S-R,G,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-746cd7fc36,G-X;S-R,G,True,G,False,True,True,7,8,,,,control_groups_gt_5
S3-614216abbe,G-X;S-R,G,True,G,True,False,False,5,6,1.0,-1.0,-0.9999999999999999,no_intrinsic_DATA_compression
S3-beb8b6bc87,G-X;S-R,G,True,G,True,False,True,5,7,1.0,-1.0,-0.9999999999999999,no_intrinsic_DATA_compression
S3-a97609d9fc,G-X;S-R,G,True,G,True,True,False,6,7,,,,control_groups_gt_5
S3-b56cea2989,G-X;S-R,G,True,G,True,True,True,7,8,,,,control_groups_gt_5
S3-b9c03678b8,G-X;S-R,G,True,S,False,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-002a1f441c,G-X;S-R,G,True,S,False,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-5d6ab58b60,G-X;S-R,G,True,S,False,True,False,6,7,,,,control_groups_gt_5
S3-b7c6300afb,G-X;S-R,G,True,S,False,True,True,7,8,,,,control_groups_gt_5
S3-06f9f646f7,G-X;S-R,G,True,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-fb2df475af,G-X;S-R,G,True,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-1a5ff6822d,G-X;S-R,G,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-a586356f5b,G-X;S-R,G,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-b753259dd4,G-X;S-R,G,True,X,False,False,False,5,6,1.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-d88c7ce51f,G-X;S-R,G,True,X,False,False,True,5,7,1.0,-1.0,-0.9999999999999998,no_intrinsic_DATA_compression
S3-73dd0f6743,G-X;S-R,G,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-e83cb51096,G-X;S-R,G,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-81786c6284,G-X;S-R,G,True,X,True,False,False,5,6,1.0000000000000002,-1.0,-1.0,no_intrinsic_DATA_compression
S3-3966f1c357,G-X;S-R,G,True,X,True,False,True,5,7,1.0000000000000002,-1.0,-1.0,no_intrinsic_DATA_compression
S3-a4438a4260,G-X;S-R,G,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-baf9e13b99,G-X;S-R,G,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-e4ffaf5f60,G-X;X-R,R,False,G,False,False,False,4,6,1.0000000000000004,-1.0,-1.0,no_intrinsic_DATA_compression
S3-3da7ed4026,G-X;X-R,R,False,G,False,False,True,4,7,1.0000000000000004,-1.0,-1.0,no_intrinsic_DATA_compression
S3-6e1849fe33,G-X;X-R,R,False,G,False,True,False,5,7,1.0000000000000004,-1.0,-1.0,no_intrinsic_DATA_compression
S3-87940fc148,G-X;X-R,R,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-b3f9bd65b9,G-X;X-R,R,False,G,True,False,False,5,6,0.23076923076923117,-0.9999999999999999,-1.0000000000000007,compression_only_after_WRITE
S3-464cb582b5,G-X;X-R,R,False,G,True,False,True,5,7,0.23076923076923117,-0.9999999999999999,-1.0000000000000007,compression_only_after_WRITE
S3-1aa68fddd5,G-X;X-R,R,False,G,True,True,False,6,7,,,,control_groups_gt_5
S3-02ed841158,G-X;X-R,R,False,G,True,True,True,7,8,,,,control_groups_gt_5
S3-18ca7034bb,G-X;X-R,R,False,S,False,False,False,4,6,,,,DATA_and_VINIT_short_in_WRITE
S3-b3d1867876,G-X;X-R,R,False,S,False,False,True,4,7,,,,DATA_and_VINIT_short_in_WRITE
S3-d7e912b81d,G-X;X-R,R,False,S,False,True,False,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-d56f19ce55,G-X;X-R,R,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-4b3ba9065f,G-X;X-R,R,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-52fad26bfd,G-X;X-R,R,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-74b65254cb,G-X;X-R,R,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-8b4e121273,G-X;X-R,R,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-eaa8b0cba4,G-X;X-R,R,False,X,False,False,False,4,6,1.0,-0.9999999999999999,-1.0,no_intrinsic_DATA_compression
S3-d09e3e5ca6,G-X;X-R,R,False,X,False,False,True,4,7,1.0,-0.9999999999999999,-1.0,no_intrinsic_DATA_compression
S3-837ac7d52e,G-X;X-R,R,False,X,False,True,False,5,7,1.0,-0.9999999999999999,-1.0,no_intrinsic_DATA_compression
S3-43f5fb928d,G-X;X-R,R,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-8a817c059f,G-X;X-R,R,False,X,True,False,False,5,6,0.0,-0.9999999999999999,-1.0000000000000013,no_intrinsic_DATA_compression
S3-d91886b38d,G-X;X-R,R,False,X,True,False,True,5,7,0.0,-0.9999999999999999,-1.0000000000000013,no_intrinsic_DATA_compression
S3-4bc95cfb3f,G-X;X-R,R,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-443ecc813b,G-X;X-R,R,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-a3e6d635b5,G-X;X-R,R,True,G,False,False,False,5,6,1.0000000000000004,-1.0,-1.0,no_intrinsic_DATA_compression
S3-024e705c34,G-X;X-R,R,True,G,False,False,True,5,7,1.0000000000000004,-1.0,-1.0,no_intrinsic_DATA_compression
S3-6e7c2586c5,G-X;X-R,R,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-98632ac321,G-X;X-R,R,True,G,False,True,True,7,8,,,,control_groups_gt_5
S3-57b3b1dbd6,G-X;X-R,R,True,G,True,False,False,5,6,0.23076923076923117,-1.0000000000000004,-1.0000000000000007,compression_only_after_WRITE
S3-d685d8e339,G-X;X-R,R,True,G,True,False,True,5,7,0.23076923076923117,-1.0000000000000004,-1.0000000000000007,compression_only_after_WRITE
S3-7499e7e772,G-X;X-R,R,True,G,True,True,False,6,7,,,,control_groups_gt_5
S3-a29a49cb7a,G-X;X-R,R,True,G,True,True,True,7,8,,,,control_groups_gt_5
S3-77eee3a1c7,G-X;X-R,R,True,S,False,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-bc4ce2675e,G-X;X-R,R,True,S,False,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-cec257aa18,G-X;X-R,R,True,S,False,True,False,6,7,,,,control_groups_gt_5
S3-3866acf55d,G-X;X-R,R,True,S,False,True,True,7,8,,,,control_groups_gt_5
S3-f076a81829,G-X;X-R,R,True,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-45c9a985c6,G-X;X-R,R,True,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-b1f8669d17,G-X;X-R,R,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-f4a12c5c1d,G-X;X-R,R,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-0e150ae5b3,G-X;X-R,R,True,X,False,False,False,5,6,1.0,-1.0000000000000007,-1.0,no_intrinsic_DATA_compression
S3-d0899f7af7,G-X;X-R,R,True,X,False,False,True,5,7,1.0,-1.0000000000000007,-1.0,no_intrinsic_DATA_compression
S3-a806708aa5,G-X;X-R,R,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-b71ccadefa,G-X;X-R,R,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-3478f2f906,G-X;X-R,R,True,X,True,False,False,5,6,0.0,-1.0000000000000007,-0.9999999999999996,no_intrinsic_DATA_compression
S3-fdf27adb2d,G-X;X-R,R,True,X,True,False,True,5,7,0.0,-1.0000000000000007,-0.9999999999999996,no_intrinsic_DATA_compression
S3-d2d9e9a521,G-X;X-R,R,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-8f6c0eee85,G-X;X-R,R,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-9e7323218f,G-X;X-R,S,False,G,False,False,False,4,6,1.0000000000000004,-1.0,-1.0,no_intrinsic_DATA_compression
S3-792cf6b151,G-X;X-R,S,False,G,False,False,True,4,7,1.0000000000000004,-1.0,-1.0,no_intrinsic_DATA_compression
S3-c957f82c68,G-X;X-R,S,False,G,False,True,False,5,7,1.0000000000000004,-1.0,-1.0,no_intrinsic_DATA_compression
S3-9f6ea4d639,G-X;X-R,S,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-4171d61f64,G-X;X-R,S,False,G,True,False,False,5,6,0.2307692307692315,6.661338147750939e-16,-7.771561172376096e-16,compression_only_after_WRITE
S3-4f653667c7,G-X;X-R,S,False,G,True,False,True,5,7,0.2307692307692315,6.661338147750939e-16,-7.771561172376096e-16,compression_only_after_WRITE
S3-b862af009f,G-X;X-R,S,False,G,True,True,False,6,7,,,,control_groups_gt_5
S3-0efacd0516,G-X;X-R,S,False,G,True,True,True,7,8,,,,control_groups_gt_5
S3-bdebebd421,G-X;X-R,S,False,S,False,False,False,4,6,,,,DATA_and_VINIT_short_in_WRITE
S3-e34fecefcc,G-X;X-R,S,False,S,False,False,True,4,7,,,,DATA_and_VINIT_short_in_WRITE
S3-5c22c6d2dc,G-X;X-R,S,False,S,False,True,False,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-b5fd13499d,G-X;X-R,S,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-cde5b3f283,G-X;X-R,S,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-c626b26a7a,G-X;X-R,S,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-ee69638905,G-X;X-R,S,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-62034b3277,G-X;X-R,S,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-9c3318b142,G-X;X-R,S,False,X,False,False,False,4,6,1.0,8.881784197001252e-16,-1.0,no_intrinsic_DATA_compression
S3-0014a82f8d,G-X;X-R,S,False,X,False,False,True,4,7,1.0,8.881784197001252e-16,-1.0,no_intrinsic_DATA_compression
S3-98677c08bb,G-X;X-R,S,False,X,False,True,False,5,7,1.0,8.881784197001252e-16,-1.0,no_intrinsic_DATA_compression
S3-3785c4e66e,G-X;X-R,S,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-914045b1c9,G-X;X-R,S,False,X,True,False,False,5,6,5.551115123125783e-16,8.881784197001252e-16,9.992007221626409e-16,no_intrinsic_DATA_compression
S3-b172203df3,G-X;X-R,S,False,X,True,False,True,5,7,5.551115123125783e-16,8.881784197001252e-16,9.992007221626409e-16,no_intrinsic_DATA_compression
S3-4a030d4d6c,G-X;X-R,S,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-9c371863da,G-X;X-R,S,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-c75cd409af,G-X;X-R,S,True,G,False,False,False,5,6,1.0000000000000004,-1.0000000000000002,-1.0,no_intrinsic_DATA_compression
S3-49588c7d17,G-X;X-R,S,True,G,False,False,True,5,7,1.0000000000000004,-1.0000000000000002,-1.0,no_intrinsic_DATA_compression
S3-d218b01a75,G-X;X-R,S,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-10f5af539d,G-X;X-R,S,True,G,False,True,True,7,8,,,,control_groups_gt_5
S3-042888c1bb,G-X;X-R,S,True,G,True,False,False,5,6,0.2307692307692315,-0.23076923076923095,-2.220446049250313e-16,compression_only_after_WRITE
S3-07f8b9e232,G-X;X-R,S,True,G,True,False,True,5,7,0.2307692307692315,-0.23076923076923095,-2.220446049250313e-16,compression_only_after_WRITE
S3-4babe53b32,G-X;X-R,S,True,G,True,True,False,6,7,,,,control_groups_gt_5
S3-2d5b52d66d,G-X;X-R,S,True,G,True,True,True,7,8,,,,control_groups_gt_5
S3-c74d3794e1,G-X;X-R,S,True,S,False,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-7378fa34ee,G-X;X-R,S,True,S,False,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-37056259fd,G-X;X-R,S,True,S,False,True,False,6,7,,,,control_groups_gt_5
S3-4d57bc4266,G-X;X-R,S,True,S,False,True,True,7,8,,,,control_groups_gt_5
S3-d2694d7be2,G-X;X-R,S,True,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-3546b86889,G-X;X-R,S,True,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-4466337f03,G-X;X-R,S,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-3fed2073a5,G-X;X-R,S,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-1e207a9fe2,G-X;X-R,S,True,X,False,False,False,5,6,1.0,6.661338147750939e-16,-1.0,no_intrinsic_DATA_compression
S3-4217fb2f93,G-X;X-R,S,True,X,False,False,True,5,7,1.0,6.661338147750939e-16,-1.0,no_intrinsic_DATA_compression
S3-4025b90a83,G-X;X-R,S,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-7abfe71284,G-X;X-R,S,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-4e517bebdb,G-X;X-R,S,True,X,True,False,False,5,6,5.551115123125783e-16,6.661338147750939e-16,-8.881784197001252e-16,no_intrinsic_DATA_compression
S3-792d25ea02,G-X;X-R,S,True,X,True,False,True,5,7,5.551115123125783e-16,6.661338147750939e-16,-8.881784197001252e-16,no_intrinsic_DATA_compression
S3-e95e524e3a,G-X;X-R,S,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-c1e57db4e2,G-X;X-R,S,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-d8f96c659a,G-X;X-R,G,False,G,False,False,False,4,6,1.0000000000000004,-1.0,-1.0,no_intrinsic_DATA_compression
S3-7dcce814b7,G-X;X-R,G,False,G,False,False,True,4,7,1.0000000000000004,-1.0,-1.0,no_intrinsic_DATA_compression
S3-b63423f4ec,G-X;X-R,G,False,G,False,True,False,5,7,1.0000000000000004,-1.0,-1.0,no_intrinsic_DATA_compression
S3-2f94c664fa,G-X;X-R,G,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-fd766f462f,G-X;X-R,G,False,G,True,False,False,5,6,0.769230769230769,-1.0000000000000004,-0.9999999999999898,compression_only_after_WRITE
S3-232737681d,G-X;X-R,G,False,G,True,False,True,5,7,0.769230769230769,-1.0000000000000004,-0.9999999999999898,compression_only_after_WRITE
S3-65401313d6,G-X;X-R,G,False,G,True,True,False,6,7,,,,control_groups_gt_5
S3-b272086527,G-X;X-R,G,False,G,True,True,True,7,8,,,,control_groups_gt_5
S3-921a14da74,G-X;X-R,G,False,S,False,False,False,4,6,,,,DATA_and_VINIT_short_in_WRITE
S3-ccdf0549aa,G-X;X-R,G,False,S,False,False,True,4,7,,,,DATA_and_VINIT_short_in_WRITE
S3-5205e05292,G-X;X-R,G,False,S,False,True,False,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-1649e67e96,G-X;X-R,G,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-1f2857da29,G-X;X-R,G,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-2495629c48,G-X;X-R,G,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-f18dbc7338,G-X;X-R,G,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-b8be987745,G-X;X-R,G,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-0b29123364,G-X;X-R,G,False,X,False,False,False,4,6,1.0,-0.9999999999999996,-1.0,no_intrinsic_DATA_compression
S3-bba5b3cfd3,G-X;X-R,G,False,X,False,False,True,4,7,1.0,-0.9999999999999996,-1.0,no_intrinsic_DATA_compression
S3-dcaba1a37a,G-X;X-R,G,False,X,False,True,False,5,7,1.0,-0.9999999999999996,-1.0,no_intrinsic_DATA_compression
S3-c0c5251803,G-X;X-R,G,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-79ed1dc021,G-X;X-R,G,False,X,True,False,False,5,6,1.0,-1.0,-0.9999999999999898,no_intrinsic_DATA_compression
S3-12ec1759b3,G-X;X-R,G,False,X,True,False,True,5,7,1.0,-1.0,-0.9999999999999898,no_intrinsic_DATA_compression
S3-095e6bad51,G-X;X-R,G,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-bbcdd62523,G-X;X-R,G,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-87ea22e0fc,G-X;X-R,G,True,G,False,False,False,5,6,1.0000000000000004,-1.0,-1.0,no_intrinsic_DATA_compression
S3-7b38d290db,G-X;X-R,G,True,G,False,False,True,5,7,1.0000000000000004,-1.0,-1.0,no_intrinsic_DATA_compression
S3-198c597a60,G-X;X-R,G,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-546fd51f3c,G-X;X-R,G,True,G,False,True,True,7,8,,,,control_groups_gt_5
