time_s,vg,vs,vx,vgs,gc,xc,sc,dc,ec
3.734994660000000180e-05,3.000095710000000082e+00,2.463703980000000016e+00,2.463700789999999863e+00,5.363917280000000121e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.754994659999999989e-05,3.000094690000000064e+00,2.463895289999999960e+00,2.463892130000000069e+00,5.361994030000000189e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.774994659999999797e-05,3.000093699999999863e+00,2.464084590000000130e+00,2.464081460000000057e+00,5.360091099999999553e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.794994660000000283e-05,3.000092710000000107e+00,2.464271899999999960e+00,2.464268800000000148e+00,5.358208159999999776e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.814994660000000092e-05,3.000091750000000168e+00,2.464457260000000094e+00,2.464454200000000039e+00,5.356344910000000459e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.834994659999999900e-05,3.000090789999999785e+00,2.464640689999999967e+00,2.464637660000000174e+00,5.354501029999999551e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.854994659999999709e-05,3.000089860000000108e+00,2.464822229999999781e+00,2.464819240000000189e+00,5.352676240000000529e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.874994660000000195e-05,3.000088939999999926e+00,2.465001909999999796e+00,2.464998950000000022e+00,5.350870220000000232e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.894994660000000004e-05,3.000088030000000128e+00,2.465179759999999831e+00,2.465176819999999935e+00,5.349082699999999635e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.914994659999999812e-05,3.000087129999999824e+00,2.465355789999999825e+00,2.465352890000000130e+00,5.347313399999999994e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.934994660000000298e-05,3.000086249999999843e+00,2.465530049999999918e+00,2.465527170000000101e+00,5.345562029999999520e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.954994660000000107e-05,3.000085379999999802e+00,2.465702550000000048e+00,2.465699700000000050e+00,5.343828320000000298e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.974994659999999915e-05,3.000084530000000083e+00,2.465873329999999974e+00,2.465870509999999793e+00,5.342112020000000516e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.994994659999999724e-05,3.000083689999999859e+00,2.466042400000000079e+00,2.466039610000000160e+00,5.340412860000000039e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.014994660000000210e-05,3.000082860000000018e+00,2.466209800000000119e+00,2.466207040000000017e+00,5.338730579999999559e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.034994660000000018e-05,3.000082040000000116e+00,2.466375549999999972e+00,2.466372810000000193e+00,5.337064929999999485e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.054994659999999827e-05,3.000081230000000154e+00,2.466539669999999962e+00,2.466536960000000001e+00,5.335415679999999661e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.074994660000000313e-05,3.000080440000000070e+00,2.466702179999999966e+00,2.466699499999999823e+00,5.333782569999999668e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.094994660000000122e-05,3.000079659999999926e+00,2.466863120000000187e+00,2.466860459999999922e+00,5.332165380000000177e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.114994659999999930e-05,3.000078890000000165e+00,2.467022500000000118e+00,2.467019870000000115e+00,5.330563870000000204e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.134994659999999739e-05,3.000078129999999899e+00,2.467180350000000022e+00,2.467177739999999897e+00,5.328977809999999593e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.154994660000000225e-05,3.000077380000000016e+00,2.467336679999999838e+00,2.467334099999999975e+00,5.327406989999999842e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.174994660000000033e-05,3.000076640000000072e+00,2.467491519999999827e+00,2.467488969999999782e+00,5.325851190000000512e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.194994659999999842e-05,3.000075920000000007e+00,2.467644899999999808e+00,2.467642360000000146e+00,5.324310190000000054e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.214994660000000328e-05,3.000075199999999942e+00,2.467796819999999780e+00,2.467794309999999935e+00,5.322783779999999965e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.234994660000000136e-05,3.000074489999999816e+00,2.467947319999999944e+00,2.467944829999999978e+00,5.321271749999999523e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.254994659999999945e-05,3.000073790000000074e+00,2.468096399999999857e+00,2.468093940000000153e+00,5.319773909999999661e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.274994659999999753e-05,3.000073110000000209e+00,2.468244100000000163e+00,2.468241659999999893e+00,5.318290049999999658e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.294994660000000240e-05,3.000072429999999901e+00,2.468390429999999913e+00,2.468388009999999966e+00,5.316819990000000162e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.314994660000000048e-05,3.000071759999999976e+00,2.468535409999999874e+00,2.468533009999999805e+00,5.315363530000000170e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.334994659999999857e-05,3.000071099999999991e+00,2.468679049999999986e+00,2.468676680000000179e+00,5.313920469999999785e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.354994659999999665e-05,3.000070449999999944e+00,2.468821390000000005e+00,2.468819040000000076e+00,5.312490650000000203e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.374994660000000151e-05,3.000069809999999837e+00,2.468962419999999991e+00,2.468960089999999941e+00,5.311073870000000419e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.394994659999999960e-05,3.000069180000000113e+00,2.469102180000000146e+00,2.469099869999999974e+00,5.309669970000000516e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.414994659999999768e-05,3.000068549999999945e+00,2.469240679999999966e+00,2.469238390000000116e+00,5.308278760000000318e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.434994660000000254e-05,3.000067940000000100e+00,2.469377929999999832e+00,2.469375659999999861e+00,5.306900079999999909e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.454994660000000063e-05,3.000067329999999810e+00,2.469513950000000069e+00,2.469511709999999916e+00,5.305533749999999937e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.474994659999999871e-05,3.000066729999999904e+00,2.469648770000000049e+00,2.469646539999999835e+00,5.304179610000000489e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.494994659999999680e-05,3.000066139999999937e+00,2.469782390000000216e+00,2.469780179999999881e+00,5.302837510000000254e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.514994660000000166e-05,3.000065549999999970e+00,2.469914830000000006e+00,2.469912639999999993e+00,5.301507269999999883e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.534994659999999975e-05,3.000064979999999881e+00,2.470046099999999800e+00,2.470043930000000110e+00,5.300188750000000004e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.554994659999999783e-05,3.000064409999999793e+00,2.470176229999999862e+00,2.470174080000000050e+00,5.298881789999999592e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.574994660000000269e-05,3.000063850000000087e+00,2.470305220000000190e+00,2.470303089999999813e+00,5.297586239999999558e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.594994660000000078e-05,3.000063299999999877e+00,2.470433100000000159e+00,2.470430990000000104e+00,5.296301949999999703e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.614994659999999886e-05,3.000062750000000111e+00,2.470559870000000213e+00,2.470557780000000037e+00,5.295028769999999829e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.634994659999999695e-05,3.000062209999999840e+00,2.470685549999999786e+00,2.470683479999999932e+00,5.293766570000000282e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.654994660000000181e-05,3.000061679999999953e+00,2.470810160000000089e+00,2.470808100000000174e+00,5.292515199999999753e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.674994659999999989e-05,3.000061150000000065e+00,2.470933699999999789e+00,2.470931660000000196e+00,5.291274519999999981e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.694994659999999798e-05,3.000060630000000117e+00,2.471056190000000097e+00,2.471054169999999939e+00,5.290044390000000485e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.714994660000000284e-05,3.000060120000000108e+00,2.471177650000000003e+00,2.471175639999999785e+00,5.288824690000000217e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.734994660000000093e-05,3.000059610000000099e+00,2.471298079999999953e+00,2.471296099999999996e+00,5.287615279999999807e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.754994659999999901e-05,3.000059110000000029e+00,2.471417510000000206e+00,2.471415540000000188e+00,5.286416029999999600e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.774994659999999710e-05,3.000058619999999898e+00,2.471535939999999876e+00,2.471533979999999797e+00,5.285226809999999942e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.794994660000000196e-05,3.000058130000000212e+00,2.471653379999999789e+00,2.471651440000000033e+00,5.284047509999999503e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.814994660000000004e-05,3.000057650000000020e+00,2.471769849999999824e+00,2.471767929999999946e+00,5.282877980000000306e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.834994659999999813e-05,3.000057169999999829e+00,2.471885359999999920e+00,2.471883449999999982e+00,5.281718130000000455e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.854994660000000299e-05,3.000056709999999960e+00,2.471999920000000017e+00,2.471998029999999957e+00,5.280567819999999468e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.874994660000000107e-05,3.000056240000000152e+00,2.472113549999999993e+00,2.472111669999999872e+00,5.279426940000000457e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.894994659999999916e-05,3.000055779999999839e+00,2.472226249999999848e+00,2.472224380000000110e+00,5.278295370000000153e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.914994659999999724e-05,3.000055329999999909e+00,2.472338029999999964e+00,2.472336180000000105e+00,5.277172999999999448e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.934994660000000211e-05,3.000054879999999979e+00,2.472448910000000222e+00,2.472447079999999797e+00,5.276059720000000341e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.954994660000000019e-05,3.000054439999999989e+00,2.472558900000000115e+00,2.472557080000000074e+00,5.274955420000000395e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.974994659999999828e-05,3.000054009999999938e+00,2.472668010000000027e+00,2.472666199999999925e+00,5.273860000000000214e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.994994660000000314e-05,3.000053569999999947e+00,2.472776239999999959e+00,2.472774450000000179e+00,5.272773330000000147e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
